result_set,project,bug_id,result_file,metric,first_fault_expected_rank,total_methods,first_fault_exam,top_1,top_3,top_5
eval_lambd_1.0,Math,39,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_39_1.0.csv,ochiai_gc,71.0,164,0.4329268292682927,False,False,False
eval_lambd_1.0,Math,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_40_1.0.csv,ochiai_gc,48.0,102,0.47058823529411764,False,False,False
eval_lambd_1.0,Math,41,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_41_1.0.csv,ochiai_gc,2.0,86,0.023255813953488372,False,True,True
eval_lambd_1.0,Math,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_42_1.0.csv,ochiai_gc,10.0,98,0.10204081632653061,False,False,False
eval_lambd_1.0,Math,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_43_1.0.csv,ochiai_gc,47.0,135,0.34814814814814815,False,False,False
eval_lambd_1.0,Math,46,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_46_1.0.csv,ochiai_gc,9.0,77,0.11688311688311688,False,False,False
eval_lambd_1.0,Math,48,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_48_1.0.csv,ochiai_gc,50.0,76,0.6578947368421053,False,False,False
eval_lambd_1.0,Math,50,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_50_1.0.csv,ochiai_gc,33.0,64,0.515625,False,False,False
eval_lambd_1.0,Math,51,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_51_1.0.csv,ochiai_gc,50.0,76,0.6578947368421053,False,False,False
eval_lambd_1.0,Math,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_52_1.0.csv,ochiai_gc,2.0,73,0.0273972602739726,False,True,True
eval_lambd_1.0,Math,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_53_1.0.csv,ochiai_gc,1.0,72,0.013888888888888888,True,True,True
eval_lambd_1.0,Math,56,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_56_1.0.csv,ochiai_gc,3.5,39,0.08974358974358974,False,False,True
eval_lambd_1.0,Math,57,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_57_1.0.csv,ochiai_gc,25.0,42,0.5952380952380952,False,False,False
eval_lambd_1.0,Math,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_58_1.0.csv,ochiai_gc,18.0,97,0.18556701030927836,False,False,False
eval_lambd_1.0,Math,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_59_1.0.csv,ochiai_gc,6.0,142,0.04225352112676056,False,False,False
eval_lambd_1.0,Math,60,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_60_1.0.csv,ochiai_gc,18.0,102,0.17647058823529413,False,False,False
eval_lambd_1.0,Math,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_61_1.0.csv,ochiai_gc,15.0,77,0.19480519480519481,False,False,False
eval_lambd_1.0,Math,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_62_1.0.csv,ochiai_gc,1.0,57,0.017543859649122806,True,True,True
eval_lambd_1.0,Math,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_63_1.0.csv,ochiai_gc,1.5,103,0.014563106796116505,False,True,True
eval_lambd_1.0,Math,64,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_64_1.0.csv,ochiai_gc,3.0,34,0.08823529411764706,False,True,True
eval_lambd_1.0,Math,69,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_69_1.0.csv,ochiai_gc,24.0,76,0.3157894736842105,False,False,False
eval_lambd_1.0,Math,70,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_70_1.0.csv,ochiai_gc,1.0,16,0.0625,True,True,True
eval_lambd_1.0,Math,72,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_72_1.0.csv,ochiai_gc,11.0,31,0.3548387096774194,False,False,False
eval_lambd_1.0,Math,73,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_73_1.0.csv,ochiai_gc,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Math,74,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_74_1.0.csv,ochiai_gc,169.0,193,0.8756476683937824,False,False,False
eval_lambd_1.0,Math,75,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_75_1.0.csv,ochiai_gc,1.5,30,0.05,False,True,True
eval_lambd_1.0,Math,79,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_79_1.0.csv,ochiai_gc,8.0,15,0.5333333333333333,False,False,False
eval_lambd_1.0,Math,80,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_80_1.0.csv,ochiai_gc,29.5,113,0.2610619469026549,False,False,False
eval_lambd_1.0,Math,82,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_82_1.0.csv,ochiai_gc,16.5,81,0.2037037037037037,False,False,False
eval_lambd_1.0,Math,84,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_84_1.0.csv,ochiai_gc,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,85,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_85_1.0.csv,ochiai_gc,16.0,46,0.34782608695652173,False,False,False
eval_lambd_1.0,Math,86,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_86_1.0.csv,ochiai_gc,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,87,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_87_1.0.csv,ochiai_gc,19.0,78,0.24358974358974358,False,False,False
eval_lambd_1.0,Math,88,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_88_1.0.csv,ochiai_gc,2.0,78,0.02564102564102564,False,True,True
eval_lambd_1.0,Math,89,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_89_1.0.csv,ochiai_gc,1.0,27,0.037037037037037035,True,True,True
eval_lambd_1.0,Math,91,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_91_1.0.csv,ochiai_gc,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Math,94,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_94_1.0.csv,ochiai_gc,1.0,28,0.03571428571428571,True,True,True
eval_lambd_1.0,Math,95,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_95_1.0.csv,ochiai_gc,3.0,36,0.08333333333333333,False,True,True
eval_lambd_1.0,Math,96,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_96_1.0.csv,ochiai_gc,3.0,34,0.08823529411764706,False,True,True
eval_lambd_1.0,Math,97,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_97_1.0.csv,ochiai_gc,7.0,18,0.3888888888888889,False,False,False
eval_lambd_1.0,Mockito,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_1_1.0.csv,ochiai_gc,151.0,393,0.3842239185750636,False,False,False
eval_lambd_1.0,Mockito,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_7_1.0.csv,ochiai_gc,7.0,659,0.010622154779969651,False,False,False
eval_lambd_1.0,Mockito,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_8_1.0.csv,ochiai_gc,12.5,36,0.3472222222222222,False,False,False
eval_lambd_1.0,Mockito,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_9_1.0.csv,ochiai_gc,86.0,737,0.11668928086838534,False,False,False
eval_lambd_1.0,Mockito,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_18_1.0.csv,ochiai_gc,1.0,241,0.004149377593360996,True,True,True
eval_lambd_1.0,Mockito,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_20_1.0.csv,ochiai_gc,239.0,264,0.9053030303030303,False,False,False
eval_lambd_1.0,Time,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_14_1.0.csv,ochiai_gc,1.0,731,0.0013679890560875513,True,True,True
eval_lambd_1.0,Time,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_16_1.0.csv,ochiai_gc,455.0,791,0.5752212389380531,False,False,False
eval_lambd_1.0,Time,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_17_1.0.csv,ochiai_gc,1.0,732,0.001366120218579235,True,True,True
eval_lambd_1.0,Time,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_18_1.0.csv,ochiai_gc,192.0,754,0.2546419098143236,False,False,False
eval_lambd_1.0,Time,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_19_1.0.csv,ochiai_gc,365.0,731,0.4993160054719562,False,False,False
eval_lambd_1.0,Time,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_20_1.0.csv,ochiai_gc,11.0,528,0.020833333333333332,False,False,False
eval_lambd_1.0,Time,22,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_22_1.0.csv,ochiai_gc,107.0,650,0.1646153846153846,False,False,False
eval_lambd_1.0,Time,23,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_23_1.0.csv,ochiai_gc,130.0,468,0.2777777777777778,False,False,False
eval_lambd_1.0,Time,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_24_1.0.csv,ochiai_gc,563.0,780,0.7217948717948718,False,False,False
eval_lambd_1.0,Time,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_25_1.0.csv,ochiai_gc,412.0,651,0.6328725038402457,False,False,False
eval_lambd_1.0,Time,27,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_27_1.0.csv,ochiai_gc,325.0,383,0.8485639686684073,False,False,False
eval_lambd_1.0,Chart,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_1_1.0.csv,tarantula,7.5,198,0.03787878787878788,False,False,False
eval_lambd_1.0,Chart,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_3_1.0.csv,tarantula,1.0,123,0.008130081300813009,True,True,True
eval_lambd_1.0,Chart,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_5_1.0.csv,tarantula,2.0,54,0.037037037037037035,False,True,True
eval_lambd_1.0,Chart,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_6_1.0.csv,tarantula,11.0,23,0.4782608695652174,False,False,False
eval_lambd_1.0,Chart,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_7_1.0.csv,tarantula,4.5,75,0.06,False,False,True
eval_lambd_1.0,Chart,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_8_1.0.csv,tarantula,10.0,19,0.5263157894736842,False,False,False
eval_lambd_1.0,Chart,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_9_1.0.csv,tarantula,1.0,112,0.008928571428571428,True,True,True
eval_lambd_1.0,Chart,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_11_1.0.csv,tarantula,1.0,7,0.14285714285714285,True,True,True
eval_lambd_1.0,Chart,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_12_1.0.csv,tarantula,3.0,184,0.016304347826086956,False,True,True
eval_lambd_1.0,Chart,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_13_1.0.csv,tarantula,1.5,64,0.0234375,False,True,True
eval_lambd_1.0,Chart,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_17_1.0.csv,tarantula,1.0,110,0.00909090909090909,True,True,True
eval_lambd_1.0,Chart,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_20_1.0.csv,tarantula,1.0,48,0.020833333333333332,True,True,True
eval_lambd_1.0,Chart,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_25_1.0.csv,tarantula,1.0,633,0.001579778830963665,True,True,True
eval_lambd_1.0,Chart,26,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_26_1.0.csv,tarantula,98.5,543,0.18139963167587478,False,False,False
eval_lambd_1.0,Cli,35,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_35_1.0.csv,tarantula,17.0,118,0.1440677966101695,False,False,False
eval_lambd_1.0,Cli,37,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_37_1.0.csv,tarantula,4.5,64,0.0703125,False,False,True
eval_lambd_1.0,Cli,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_38_1.0.csv,tarantula,3.5,67,0.05223880597014925,False,False,True
eval_lambd_1.0,Cli,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_40_1.0.csv,tarantula,1.0,10,0.1,True,True,True
eval_lambd_1.0,Codec,2,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_2_1.0.csv,tarantula,6.0,18,0.3333333333333333,False,False,False
eval_lambd_1.0,Codec,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_3_1.0.csv,tarantula,2.5,49,0.05102040816326531,False,True,True
eval_lambd_1.0,Codec,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_5_1.0.csv,tarantula,7.0,29,0.2413793103448276,False,False,False
eval_lambd_1.0,Codec,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_6_1.0.csv,tarantula,4.0,29,0.13793103448275862,False,False,True
eval_lambd_1.0,Codec,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_7_1.0.csv,tarantula,2.0,45,0.044444444444444446,False,True,True
eval_lambd_1.0,Codec,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_9_1.0.csv,tarantula,5.0,45,0.1111111111111111,False,False,True
eval_lambd_1.0,Codec,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_10_1.0.csv,tarantula,2.0,5,0.4,False,True,True
eval_lambd_1.0,Codec,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_15_1.0.csv,tarantula,3.0,12,0.25,False,True,True
eval_lambd_1.0,Codec,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_18_1.0.csv,tarantula,2.0,19,0.10526315789473684,False,True,True
eval_lambd_1.0,Collections,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_1_1.0.csv,tarantula,1.5,160,0.009375,False,True,True
eval_lambd_1.0,Collections,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_3_1.0.csv,tarantula,1.0,110,0.00909090909090909,True,True,True
eval_lambd_1.0,Collections,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_5_1.0.csv,tarantula,7.0,53,0.1320754716981132,False,False,False
eval_lambd_1.0,Collections,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_6_1.0.csv,tarantula,1.0,160,0.00625,True,True,True
eval_lambd_1.0,Collections,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_9_1.0.csv,tarantula,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_12_1.0.csv,tarantula,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_13_1.0.csv,tarantula,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_14_1.0.csv,tarantula,2.0,103,0.019417475728155338,False,True,True
eval_lambd_1.0,Collections,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_15_1.0.csv,tarantula,8.5,53,0.16037735849056603,False,False,False
eval_lambd_1.0,Collections,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_17_1.0.csv,tarantula,2.5,6,0.4166666666666667,False,True,True
eval_lambd_1.0,Collections,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_19_1.0.csv,tarantula,9.5,62,0.1532258064516129,False,False,False
